Generation	Clone	Deme	Genotype	DriverGenotype	Parent	DriverParent	X	Y	NormalCells	Population	BirthRate	MigrationRate	DeathRate	MigrationModifier	DriverMutations	MigrationMutations	PassengerMutations	S1Mutations	S2Mutations	S3Mutations
20.000216	293	0	22838	922	22217	799	72	72	0	1	5.581295	0.000088	100.000000	1.001953	11	0	465	166	176	134
20.000216	294	0	22906	926	22335	916	72	72	0	1	4.894081	0.000088	100.000000	1.001953	9	0	450	167	165	127
20.000216	295	0	22495	926	21498	916	72	72	0	1	4.894081	0.000088	100.000000	1.001953	9	0	443	170	157	125
20.000216	296	0	22298	926	22266	916	72	72	0	1	4.894081	0.000088	100.000000	1.001953	9	0	445	166	163	125
20.000216	297	0	21807	958	21433	818	72	72	0	1	3.003560	0.000088	100.000000	1.001953	6	0	316	114	124	84
20.000216	298	0	22538	799	22101	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	479	167	175	147
20.000216	299	0	22866	628	20703	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	430	170	158	109
20.000216	300	0	22786	789	22773	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	462	170	179	121
20.000216	301	0	22815	830	22424	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	493	173	183	145
20.000216	302	0	21966	725	20922	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	440	157	163	129
20.000216	303	0	22760	1014	22445	922	72	72	0	1	5.716022	0.000088	100.000000	1.001953	12	0	468	170	177	133
20.000216	304	0	21556	628	21116	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	461	187	160	121
20.000216	305	0	22537	799	22101	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	479	167	176	146
20.000216	306	0	21637	628	21538	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	480	182	177	128
20.000216	307	0	22686	930	22233	731	72	72	0	1	5.234832	0.000088	100.000000	1.001953	13	0	550	221	194	148
20.000216	308	0	22910	633	22744	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	514	199	193	131
20.000216	309	0	23002	938	22044	628	72	72	0	1	5.009449	0.000088	100.000000	1.001953	8	0	429	155	156	126
20.000216	310	0	21708	799	20778	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	464	163	178	133
20.000216	311	0	21517	958	21335	818	72	72	0	1	3.003560	0.000088	100.000000	1.001953	6	0	316	114	123	85
20.000216	312	0	22858	956	22775	628	72	72	0	1	4.792529	0.000088	100.000000	1.001953	8	0	458	171	167	128
20.000216	313	0	22829	830	22376	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	502	172	191	147
20.000216	314	0	22954	915	21827	687	72	72	0	1	5.134372	0.000088	100.000000	1.001953	9	0	462	168	172	131
20.000216	315	0	22319	789	21881	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	436	166	159	119
20.000216	316	0	22651	633	22198	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	490	195	182	122
20.000216	317	0	22807	976	22727	830	72	72	0	1	5.267804	0.000088	100.000000	1.001953	9	0	497	174	186	146
20.000216	318	0	22949	725	22667	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	446	170	155	130
20.000216	319	0	22518	956	22110	628	72	72	0	1	4.792529	0.000088	100.000000	1.001953	8	0	438	162	163	121
20.000216	320	0	22590	972	21693	628	72	72	0	1	5.675150	0.000088	100.000000	1.001953	8	0	475	190	167	126
20.000216	321	0	22914	754	22382	358	72	72	0	1	3.716587	0.000088	100.000000	1.001953	9	0	458	181	161	125
20.000216	322	0	22973	840	22793	729	72	72	0	1	3.728797	0.000088	100.000000	1.001953	12	0	457	176	169	124
20.000216	323	0	22958	628	22901	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	478	183	171	131
20.000216	324	0	22964	919	22235	692	72	72	0	1	3.875494	0.000088	100.000000	1.001953	12	0	491	190	179	134
20.000216	325	0	22969	1003	22219	963	72	72	0	1	4.791511	0.000088	100.000000	1.001953	9	0	476	185	170	130
20.000216	326	0	22951	1037	22777	713	72	72	0	1	5.487877	0.000088	100.000000	1.001953	9	0	436	164	158	123
20.000216	327	0	22816	830	22424	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	490	171	183	144
20.000216	328	0	22722	358	22508	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	426	165	149	120
20.000216	329	0	22728	976	22326	830	72	72	0	1	5.267804	0.000088	100.000000	1.001953	9	0	493	173	181	148
20.000216	330	0	22544	830	22492	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	510	179	189	150
20.000216	331	0	22015	830	21996	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	484	171	178	143
20.000216	332	0	22613	946	22260	628	72	72	0	1	4.738440	0.000088	100.000000	1.001953	8	0	450	168	160	130
20.000216	333	0	22345	628	21978	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	433	172	157	111
20.000216	334	0	22067	358	20832	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	413	163	145	113
20.000216	335	0	22808	976	22727	830	72	72	0	1	5.267804	0.000088	100.000000	1.001953	9	0	495	175	183	146
20.000216	336	0	22908	1006	22871	902	72	72	0	1	5.309497	0.000088	100.000000	1.001953	10	0	494	209	174	121
20.000216	337	0	22222	628	21829	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	493	188	180	132
20.000216	338	0	22980	730	22754	381	72	72	0	1	2.996694	0.000088	100.000000	1.001953	7	0	406	150	168	95
20.000216	339	0	22961	805	21995	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	478	189	173	126
20.000216	340	0	22145	754	21298	358	72	72	0	1	3.716587	0.000088	100.000000	1.001953	9	0	451	180	153	127
20.000216	341	0	21642	381	21527	376	72	72	0	1	2.780775	0.000088	100.000000	1.001953	6	0	395	152	155	94
20.000216	342	0	21820	628	20911	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	454	172	163	126
20.000216	343	0	22526	861	22474	860	72	72	0	1	5.671650	0.000088	100.000000	1.001953	10	0	456	165	173	128
20.000216	344	0	22992	628	22180	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	480	197	167	123
20.000216	345	0	22228	1005	21589	628	72	72	0	1	4.694016	0.000088	100.000000	1.001953	8	0	446	173	163	118
20.000216	346	0	22609	799	22471	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	485	178	183	134
20.000216	347	0	22312	754	21871	358	72	72	0	1	3.716587	0.000088	100.000000	1.001953	9	0	465	190	158	126
20.000216	348	0	22531	713	22515	628	72	72	0	1	5.445080	0.000088	100.000000	1.001953	8	0	446	166	169	119
20.000216	349	0	22797	929	20840	628	72	72	0	1	5.053802	0.000088	100.000000	1.001953	8	0	462	174	171	125
20.000216	350	0	22186	633	22103	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	507	195	192	129
20.000216	351	0	22703	1026	22253	915	72	72	0	1	5.236051	0.000088	100.000000	1.001953	10	0	458	167	174	127
20.000216	352	0	22796	805	22245	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	508	197	182	139
20.000216	353	0	22115	764	18914	630	72	72	0	1	3.652180	0.000088	100.000000	1.001953	11	0	439	177	159	114
20.000216	354	0	21782	879	21485	644	72	72	0	1	3.687848	0.000088	100.000000	1.001953	10	0	484	194	179	121
20.000216	355	0	22746	569	22620	358	72	72	0	1	3.380651	0.000088	100.000000	1.001953	9	0	420	160	157	112
20.000216	356	0	22425	996	22114	764	72	72	0	1	3.723419	0.000088	100.000000	1.001953	12	0	449	184	162	115
20.000216	357	0	21410	809	21362	628	72	72	0	1	5.092616	0.000088	100.000000	1.001953	8	0	445	165	171	117
20.000216	358	0	22539	692	21962	601	72	72	0	1	3.501280	0.000088	100.000000	1.001953	10	0	506	197	184	135
20.000216	359	0	22412	790	21684	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	441	182	162	107
20.000216	360	0	22521	628	22328	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	455	174	164	124
20.000216	361	0	22183	849	21694	358	72	72	0	1	3.747409	0.000088	100.000000	1.001953	9	0	438	174	156	117
20.000216	362	0	22607	358	21314	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	455	179	162	122
20.000216	363	0	22932	628	22878	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	459	185	160	121
20.000216	364	0	22945	628	21862	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	434	157	163	121
20.000216	365	0	22396	628	21847	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	449	170	162	124
20.000216	366	0	22596	822	20793	628	72	72	0	1	4.776417	0.000088	100.000000	1.001953	8	0	428	162	158	116
20.000216	367	0	22883	358	22694	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	428	170	144	122
20.000216	368	0	22813	825	22533	633	72	72	0	1	3.849407	0.000088	100.000000	1.001953	10	0	525	201	189	145
20.000216	369	0	22681	358	22286	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	473	189	162	130
20.000216	370	0	22511	830	22035	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	494	172	182	148
20.000216	371	0	22520	916	22481	628	72	72	0	1	4.701440	0.000088	100.000000	1.001953	8	0	445	168	160	125
20.000216	372	0	22719	805	22246	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	506	199	180	137
20.000216	373	0	21270	923	20707	628	72	72	0	1	4.804632	0.000088	100.000000	1.001953	8	0	469	183	170	124
20.000216	374	0	22767	799	22269	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	486	175	187	134
20.000216	375	0	22917	1029	22745	569	72	72	0	1	4.015720	0.000088	100.000000	1.001953	10	0	424	163	160	111
20.000216	376	0	22737	673	21816	358	72	72	0	1	3.413214	0.000088	100.000000	1.001953	9	0	446	178	157	120
20.000216	377	0	22662	822	22595	628	72	72	0	1	4.776417	0.000088	100.000000	1.001953	8	0	434	165	161	116
20.000216	378	0	22823	628	22669	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	482	182	178	129
20.000216	379	0	22902	628	22578	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	469	178	169	129
20.000216	380	0	22986	358	22263	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	453	175	160	126
20.000216	381	0	22787	628	21382	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	453	169	165	126
20.000216	382	0	22751	799	21709	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	468	163	181	134
20.000216	383	0	22747	989	21970	915	72	72	0	1	5.903074	0.000088	100.000000	1.001953	10	0	461	168	177	126
20.000216	384	0	22581	849	22371	358	72	72	0	1	3.747409	0.000088	100.000000	1.001953	9	0	448	179	160	118
20.000216	385	0	22627	948	21707	633	72	72	0	1	3.788911	0.000088	100.000000	1.001953	10	0	476	190	175	121
20.000216	386	0	22998	725	22623	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	468	177	168	132
20.000216	387	0	22690	861	22287	860	72	72	0	1	5.671650	0.000088	100.000000	1.001953	10	0	459	167	176	126
20.000216	388	0	22032	830	22009	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	486	169	180	145
20.000216	389	0	22923	930	22641	731	72	72	0	1	5.234832	0.000088	100.000000	1.001953	13	0	556	228	190	151
20.000216	390	0	21356	805	20642	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	449	181	162	116
20.000216	391	0	20672	628	20277	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	427	168	155	111
20.000216	392	0	22634	628	22369	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	491	195	185	118
20.000216	393	0	22794	840	21614	729	72	72	0	1	3.728797	0.000088	100.000000	1.001953	12	0	453	176	163	126
20.000216	394	0	22493	1017	22105	775	72	72	0	1	3.305713	0.000088	100.000000	1.001953	8	0	430	163	166	109
20.000216	395	0	21789	358	21634	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	428	170	153	113
20.000216	396	0	22639	883	22212	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	556	222	198	149
20.000216	397	0	22806	1028	22723	830	72	72	0	1	5.362519	0.000088	100.000000	1.001953	9	0	507	179	187	150
20.000216	398	0	22843	1031	21656	628	72	72	0	1	4.844519	0.000088	100.000000	1.001953	8	0	455	176	163	124
20.000216	399	0	22638	1023	22356	830	72	72	0	1	5.651567	0.000088	100.000000	1.001953	9	0	503	177	185	150
20.000216	400	0	22346	628	22295	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	463	180	164	126
20.000216	401	0	21948	628	21824	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	408	151	147	117
20.000216	402	0	22825	1006	22704	902	72	72	0	1	5.309497	0.000088	100.000000	1.001953	10	0	492	206	175	121
20.000216	403	0	23000	1009	22305	725	72	72	0	1	5.274324	0.000088	100.000000	1.001953	10	0	449	169	160	130
20.000216	404	0	22700	884	21993	628	72	72	0	1	4.687037	0.000088	100.000000	1.001953	8	0	438	176	162	108
20.000216	405	0	22983	628	22812	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	463	172	168	130
20.000216	406	0	22347	628	22295	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	465	181	164	127
20.000216	407	0	22695	358	21674	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	425	169	144	120
20.000216	408	0	22869	789	22465	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	468	178	178	120
20.000216	409	0	21748	790	21741	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	440	176	166	108
20.000216	410	0	22950	725	22667	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	452	172	159	130
20.000216	411	0	21750	628	20353	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	442	177	162	110
20.000216	412	0	21857	956	21251	628	72	72	0	1	4.792529	0.000088	100.000000	1.001953	8	0	435	164	159	120
