Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	S1Mutations	S2Mutations	S3Mutations	BirthRate	MigrationRate	OriginTime	Descendants
0	17256	18402	628	7	0	1	389	156	140	100	4.674664	0.000088	18.916285	3
0	17489	18407	713	8	0	1	395	148	146	109	5.445080	0.000088	18.919485	5
0	17948	18413	644	9	0	1	435	176	162	106	3.461696	0.000088	18.922213	1
0	19681	19813	789	8	0	1	405	155	151	107	5.121121	0.000088	19.277565	3
0	18400	18419	628	7	0	1	417	167	149	108	4.674664	0.000088	18.924822	1
0	17977	19442	628	7	0	1	408	160	150	105	4.674664	0.000088	19.190475	2
0	18158	18441	628	7	0	1	424	171	149	111	4.674664	0.000088	18.933144	14
0	18291	19068	628	7	0	1	402	152	150	107	4.674664	0.000088	19.091812	3
0	18133	18545	713	8	0	1	402	148	149	113	5.445080	0.000088	18.959415	7
0	21017	21201	628	7	0	1	403	148	146	116	4.674664	0.000088	19.613493	3
1	22153	22507	358	8	0	0	423	165	147	119	3.365728	0.000088	19.897902	1
0	19007	19042	790	10	0	1	419	176	149	104	3.919246	0.000088	19.082512	5
0	20249	20688	921	8	0	1	421	164	151	114	5.471940	0.000088	19.497593	1
0	19264	19484	799	10	0	1	439	157	162	130	5.409605	0.000088	19.200043	4
0	17404	18452	729	11	0	1	406	160	148	109	3.583863	0.000088	18.934729	4
0	18358	18456	358	8	0	1	398	159	140	107	3.365728	0.000088	18.936579	2
0	19404	19528	628	7	0	1	434	168	156	117	4.674664	0.000088	19.207977	15
0	20772	20846	926	9	0	1	429	160	156	122	4.894081	0.000088	19.533430	4
0	18201	18468	628	7	0	1	433	174	159	107	4.674664	0.000088	18.939478	8
0	18497	18520	813	9	0	1	455	184	161	119	3.781383	0.000088	18.951540	1
0	18219	18473	643	8	0	1	410	162	162	94	3.046848	0.000088	18.940928	2
0	18549	18583	789	8	0	1	389	148	143	106	5.121121	0.000088	18.969860	4
0	18404	18479	799	10	0	1	425	150	163	122	5.409605	0.000088	18.941957	1
0	18000	18481	358	8	0	1	473	189	168	124	3.365728	0.000088	18.942007	1
0	17715	18482	628	7	0	1	388	145	141	109	4.674664	0.000088	18.942009	16
0	18560	19012	628	7	0	1	398	153	142	110	4.674664	0.000088	19.075294	11
0	18553	18737	628	7	0	1	408	157	148	110	4.674664	0.000088	19.009083	4
0	18338	18497	813	9	0	1	450	182	159	118	3.781383	0.000088	18.946346	2
0	18382	18513	358	8	0	1	401	156	140	113	3.365728	0.000088	18.950256	3
0	19534	20086	805	10	0	1	447	181	159	117	3.520433	0.000088	19.345356	15
0	21076	21085	564	9	0	1	429	170	165	103	3.508739	0.000088	19.584240	3
0	18497	18521	813	9	0	1	454	183	162	118	3.781383	0.000088	18.951540	1
0	18848	19006	790	10	0	1	411	172	149	100	3.919246	0.000088	19.074389	2
0	21660	21766	633	9	0	1	499	193	189	126	3.761056	0.000088	19.739672	7
0	17394	18554	628	7	0	1	406	158	146	109	4.674664	0.000088	18.961861	1
0	18332	18560	628	7	0	1	396	153	142	108	4.674664	0.000088	18.965305	11
0	18534	18562	358	8	0	1	487	192	170	133	3.365728	0.000088	18.965597	1
0	20982	21033	628	7	0	1	478	192	177	116	4.674664	0.000088	19.575619	2
0	17714	19783	770	8	0	1	391	146	143	110	4.698270	0.000088	19.266848	5
0	18202	18903	628	7	0	1	434	174	157	110	4.674664	0.000088	19.048641	2
0	21119	21149	930	13	0	1	532	215	187	143	5.234832	0.000088	19.602755	9
0	18530	18934	692	10	0	1	437	173	153	121	3.501280	0.000088	19.056494	4
0	20412	21524	713	8	0	1	429	161	161	115	5.445080	0.000088	19.685390	5
0	18549	18584	789	8	0	1	391	148	147	104	5.121121	0.000088	18.969860	9
0	18050	18588	633	9	0	1	474	180	176	127	3.761056	0.000088	18.970053	9
0	17983	18590	818	5	0	1	297	108	118	76	2.980727	0.000088	18.970287	2
0	18419	18592	628	7	0	1	420	167	151	109	4.674664	0.000088	18.971689	1
0	17191	18596	358	8	0	1	416	167	141	116	3.365728	0.000088	18.972700	1
0	18187	18757	358	8	0	1	451	181	160	118	3.365728	0.000088	19.013224	1
0	19576	19999	692	10	0	1	458	182	160	126	3.501280	0.000088	19.323751	1
0	19442	19468	628	7	0	1	412	161	152	106	4.674664	0.000088	19.197134	2
0	18890	19038	805	10	0	1	424	173	152	109	3.520433	0.000088	19.081642	22
0	18452	18619	729	11	0	1	410	161	149	111	3.583863	0.000088	18.981873	4
0	20941	21035	754	9	0	1	450	184	153	122	3.716587	0.000088	19.575644	2
0	19414	19695	731	12	0	1	500	203	175	134	5.147478	0.000088	19.247702	2
0	20730	20805	628	7	0	1	467	174	175	125	4.674664	0.000088	19.520803	1
0	19263	19815	628	7	0	1	433	165	156	119	4.674664	0.000088	19.278011	6
0	19439	19664	633	9	0	1	461	182	170	118	3.761056	0.000088	19.241545	1
0	18199	18643	628	7	0	1	405	151	148	113	4.674664	0.000088	18.987904	14
0	19687	21159	948	10	0	1	458	182	170	116	3.788911	0.000088	19.605598	2
0	18520	18665	813	9	0	1	461	185	164	121	3.781383	0.000088	18.991472	1
0	18441	18667	628	7	0	1	427	173	150	111	4.674664	0.000088	18.991762	14
0	19524	19534	805	10	0	1	441	179	156	116	3.520433	0.000088	19.208794	21
0	20815	20827	790	10	0	1	423	174	156	103	3.919246	0.000088	19.527813	2
0	19324	19588	825	10	0	1	502	195	184	133	3.849407	0.000088	19.223320	9
0	17799	18683	725	9	0	1	410	147	154	118	5.123222	0.000088	18.995338	4
0	18973	19993	725	9	0	1	421	147	159	124	5.123222	0.000088	19.322483	4
0	20998	21057	849	9	0	1	427	171	151	114	3.747409	0.000088	19.578289	4
0	17354	18697	754	9	0	1	414	167	141	115	3.716587	0.000088	18.998106	6
0	19068	19516	628	7	0	1	405	153	151	108	4.674664	0.000088	19.206757	3
0	18620	18702	628	7	0	1	414	153	153	115	4.674664	0.000088	18.999208	1
0	18562	18704	358	8	0	1	492	196	171	133	3.365728	0.000088	18.999691	1
0	18667	19211	628	7	0	1	432	176	151	112	4.674664	0.000088	19.129311	6
0	18246	18714	822	8	0	1	415	158	153	112	4.776417	0.000088	19.003729	4
0	19099	19181	358	8	0	1	410	161	143	114	3.365728	0.000088	19.121222	3
0	18608	18805	713	8	0	1	410	154	153	111	5.445080	0.000088	19.025442	5
0	18553	18738	628	7	0	1	408	156	147	112	4.674664	0.000088	19.009083	42
0	18588	18742	825	10	0	1	478	181	178	129	3.849407	0.000088	19.010664	9
0	19250	19284	846	8	0	1	431	171	155	113	5.396563	0.000088	19.149754	3
0	18701	18748	628	7	0	1	418	155	154	116	4.674664	0.000088	19.011705	9
0	18798	18863	628	7	0	1	422	164	151	114	4.674664	0.000088	19.037378	3
0	20699	21319	789	8	0	1	421	163	149	117	5.121121	0.000088	19.638714	2
0	20065	20456	713	8	0	1	412	153	149	118	5.445080	0.000088	19.446981	2
1	22257	22461	805	10	0	0	479	197	170	122	3.520433	0.000088	19.886686	1
0	18643	18768	628	7	0	1	411	153	151	114	4.674664	0.000088	19.016256	14
0	17840	18770	725	9	0	1	402	149	147	115	5.123222	0.000088	19.016685	4
0	18583	18980	789	8	0	1	397	152	144	109	5.121121	0.000088	19.069523	4
0	18207	18776	633	9	0	1	448	175	168	114	3.761056	0.000088	19.017622	24
0	20827	21151	790	10	0	1	426	174	159	103	3.919246	0.000088	19.602901	1
0	18704	18837	358	8	0	1	500	199	174	135	3.365728	0.000088	19.031424	1
0	17549	18792	633	9	0	1	432	171	159	111	3.761056	0.000088	19.021511	3
0	20281	20384	569	9	0	1	415	160	154	110	3.380651	0.000088	19.427900	3
0	18738	18798	628	7	0	1	416	161	148	114	4.674664	0.000088	19.023586	3
0	18357	19096	358	8	0	1	395	156	139	108	3.365728	0.000088	19.098230	6
0	20630	20648	628	7	0	1	451	172	167	119	4.674664	0.000088	19.487074	1
0	19095	19414	731	12	0	1	496	200	175	133	5.147478	0.000088	19.183397	23
0	19293	19408	628	7	0	1	423	161	158	111	4.674664	0.000088	19.182682	12
0	16981	18808	569	9	0	1	394	154	140	109	3.380651	0.000088	19.026686	4
0	21280	21299	960	9	0	1	418	154	153	120	5.180645	0.000088	19.634014	2
0	17891	18811	628	7	0	1	410	162	148	107	4.674664	0.000088	19.027470	2
0	17891	18812	628	7	0	1	413	164	150	106	4.674664	0.000088	19.027470	9
0	18402	19134	628	7	0	1	393	158	142	100	4.674664	0.000088	19.110205	3
0	17434	18884	567	4	0	1	315	130	116	73	1.701910	0.000088	19.044777	1
0	18584	18836	789	8	0	1	393	148	148	105	5.121121	0.000088	19.031218	6
0	19818	19917	884	8	0	1	416	169	152	103	4.687037	0.000088	19.303869	4
0	18275	18848	790	10	0	1	407	171	147	99	3.919246	0.000088	19.035160	7
0	18960	19985	790	10	0	1	425	178	153	104	3.919246	0.000088	19.322172	3
0	18468	18871	628	7	0	1	437	176	161	107	4.674664	0.000088	19.041523	8
0	19110	19957	687	8	0	1	405	146	154	113	4.997663	0.000088	19.315418	5
0	21590	21712	830	8	0	1	477	170	173	142	5.212936	0.000088	19.727093	3
0	19212	19604	628	7	0	1	438	178	154	113	4.674664	0.000088	19.227261	8
0	19309	19450	628	7	0	1	419	155	154	117	4.674664	0.000088	19.193775	4
0	18672	19801	725	9	0	1	404	151	149	113	5.123222	0.000088	19.271194	10
0	18344	18890	805	10	0	1	418	170	149	109	3.520433	0.000088	19.046055	22
0	17829	18892	673	9	0	1	432	172	154	115	3.413214	0.000088	19.046265	2
0	18486	18900	799	10	0	1	429	157	161	121	5.409605	0.000088	19.048071	7
0	18202	18904	628	7	0	1	432	173	158	108	4.674664	0.000088	19.048641	1
0	18847	18960	790	10	0	1	417	174	152	101	3.919246	0.000088	19.062998	3
0	18330	18914	764	11	0	1	435	177	157	112	3.652180	0.000088	19.050137	3
0	18322	18919	628	7	0	1	395	153	144	105	4.674664	0.000088	19.052116	1
0	18665	18921	813	9	0	1	467	188	166	122	3.781383	0.000088	19.052582	1
0	18869	18923	628	7	0	1	399	147	147	112	4.674664	0.000088	19.052963	6
0	19144	19570	830	8	0	1	454	161	167	134	5.212936	0.000088	19.219141	31
0	20782	20933	902	9	0	1	464	193	169	111	5.289668	0.000088	19.556135	7
0	18792	18949	633	9	0	1	437	172	160	114	3.761056	0.000088	19.060078	3
0	22003	22578	628	7	0	1	465	178	166	128	4.674664	0.000088	19.912878	2
0	18606	18955	509	5	0	1	399	151	144	109	2.823879	0.000088	19.060698	1
0	20742	20911	628	7	0	1	449	172	159	125	4.674664	0.000088	19.551178	9
0	18683	18973	725	9	0	1	417	147	157	122	5.123222	0.000088	19.067348	4
0	19743	19979	358	8	0	1	443	179	148	124	3.365728	0.000088	19.320555	1
0	20504	20876	861	10	0	1	426	157	158	121	5.671650	0.000088	19.539579	4
0	18863	18983	628	7	0	1	426	165	151	117	4.674664	0.000088	19.069628	3
0	18861	18989	358	8	0	1	424	169	143	120	3.365728	0.000088	19.070507	1
0	18742	18991	825	10	0	1	484	183	181	130	3.849407	0.000088	19.071157	9
0	21225	21329	952	8	0	1	477	185	172	128	5.862268	0.000088	19.641171	4
0	19558	19757	879	10	0	1	453	184	169	110	3.687848	0.000088	19.261986	1
0	18545	18999	713	8	0	1	411	152	150	117	5.445080	0.000088	19.073074	7
1	22114	22425	996	12	0	0	449	184	162	115	3.723419	0.000088	19.881939	1
0	18848	19007	790	10	0	1	413	175	148	100	3.919246	0.000088	19.074389	5
0	19455	19612	713	8	0	1	419	155	151	121	5.445080	0.000088	19.228561	1
0	16648	19017	687	8	0	1	390	139	148	111	4.997663	0.000088	19.076536	5
0	20521	20668	713	8	0	1	419	155	151	121	5.445080	0.000088	19.491768	2
0	20019	20468	628	7	0	1	415	156	150	116	4.674664	0.000088	19.450193	11
1	18922	19306	628	7	0	0	413	153	151	116	4.674664	0.000088	19.154459	1
0	18748	20124	628	7	0	1	424	156	157	118	4.674664	0.000088	19.355703	9
0	18619	19041	840	12	0	1	414	161	153	112	3.728797	0.000088	19.081688	4
0	18886	19140	799	10	0	1	435	156	165	124	5.409605	0.000088	19.111235	1
0	19490	19711	628	7	0	1	420	156	152	119	4.674664	0.000088	19.252777	6
0	18845	19051	358	8	0	1	510	202	178	138	3.365728	0.000088	19.085356	1
0	21336	21433	958	6	0	1	312	113	123	82	3.003560	0.000088	19.664206	1
0	19723	19771	731	12	0	1	508	206	176	138	5.147478	0.000088	19.263462	8
0	19042	19058	790	10	0	1	425	179	151	105	3.919246	0.000088	19.087784	5
0	19006	19255	790	10	0	1	416	174	151	101	3.919246	0.000088	19.140829	2
0	18811	19061	628	7	0	1	413	164	148	108	4.674664	0.000088	19.088984	2
0	20498	20968	358	8	0	1	449	178	155	124	3.365728	0.000088	19.564350	2
0	17872	19065	381	6	0	1	361	138	145	84	2.780775	0.000088	19.090441	2
0	18110	19066	713	8	0	1	405	150	148	115	5.445080	0.000088	19.090445	2
0	19193	19263	628	7	0	1	428	163	155	117	4.674664	0.000088	19.143192	7
0	18276	19075	790	10	0	1	408	168	150	100	3.919246	0.000088	19.092497	3
0	18478	19083	799	10	0	1	432	153	161	128	5.409605	0.000088	19.094582	4
1	20755	20854	805	10	0	0	458	188	161	119	3.520433	0.000088	19.536085	1
0	18776	19438	633	9	0	1	459	178	173	117	3.761056	0.000088	19.190365	21
0	18603	19095	731	12	0	1	493	200	172	133	5.147478	0.000088	19.097893	23
0	18357	19097	358	8	0	1	395	158	138	107	3.365728	0.000088	19.098230	5
0	18513	19099	358	8	0	1	405	159	141	113	3.365728	0.000088	19.098316	3
0	20751	20782	902	9	0	1	461	192	167	111	5.289668	0.000088	19.517633	7
0	18361	19103	809	8	0	1	404	150	153	109	5.092616	0.000088	19.100128	5
0	18955	19572	509	5	0	1	405	153	145	112	2.823879	0.000088	19.219196	1
0	16843	19116	358	8	0	1	422	167	152	111	3.365728	0.000088	19.101583	2
0	19096	19123	358	8	0	1	401	157	143	109	3.365728	0.000088	19.103117	1
0	19612	19879	713	8	0	1	424	156	154	122	5.445080	0.000088	19.291649	1
0	18934	19133	692	10	0	1	450	177	159	124	3.501280	0.000088	19.109877	4
0	18812	19137	846	8	0	1	420	166	153	109	5.396563	0.000088	19.110218	9
0	20382	20844	725	9	0	1	442	162	162	127	5.123222	0.000088	19.532722	3
0	18773	19144	830	8	0	1	449	158	165	134	5.212936	0.000088	19.111681	31
0	19103	19150	809	8	0	1	407	150	156	109	5.092616	0.000088	19.114117	5
0	19076	19681	789	8	0	1	402	154	150	106	5.121121	0.000088	19.243610	3
1	22176	22320	628	7	0	0	446	175	158	120	4.674664	0.000088	19.859581	1
0	19134	19166	628	7	0	1	397	158	144	102	4.674664	0.000088	19.117352	3
0	18991	19324	825	10	0	1	498	194	183	131	3.849407	0.000088	19.159540	9
0	19116	19170	358	8	0	1	428	170	154	112	3.365728	0.000088	19.118460	2
0	17758	19239	358	8	0	1	440	176	150	122	3.365728	0.000088	19.135971	2
0	19343	19396	799	10	0	1	453	164	169	130	5.409605	0.000088	19.178303	1
0	21202	21564	951	8	0	1	408	150	148	118	5.060031	0.000088	19.693914	2
0	18714	19811	822	8	0	1	417	159	154	112	4.776417	0.000088	19.276831	4
0	19062	19192	628	7	0	1	422	158	156	115	4.674664	0.000088	19.122831	1
0	19138	19194	628	7	0	1	427	164	155	115	4.674664	0.000088	19.123629	17
1	22868	22955	633	9	0	0	514	199	192	132	3.761056	0.000088	19.992264	1
0	19761	19797	628	7	0	1	417	155	152	117	4.674664	0.000088	19.270460	3
0	18474	19214	628	7	0	1	417	156	158	110	4.674664	0.000088	19.129623	12
0	19097	19216	849	9	0	1	400	161	140	108	3.747409	0.000088	19.129675	4
0	19192	19218	628	7	0	1	430	161	157	119	4.674664	0.000088	19.129940	1
0	19038	19220	805	10	0	1	429	175	154	110	3.520433	0.000088	19.130075	1
0	18763	19234	813	9	0	1	469	189	167	122	3.781383	0.000088	19.133598	1
0	19353	19767	809	8	0	1	428	158	164	114	5.092616	0.000088	19.263136	2
0	17758	19240	358	8	0	1	438	173	150	123	3.365728	0.000088	19.135971	3
0	19137	19250	846	8	0	1	425	168	154	111	5.396563	0.000088	19.137817	9
0	19193	19338	628	7	0	1	429	162	155	119	4.674664	0.000088	19.163885	15
0	19072	19260	852	10	0	1	403	157	143	113	3.514890	0.000088	19.141645	4
0	18456	19267	358	8	0	1	405	162	142	109	3.365728	0.000088	19.143972	2
0	19214	19271	628	7	0	1	419	158	158	110	4.674664	0.000088	19.145805	12
0	19484	19510	799	10	0	1	441	157	164	130	5.409605	0.000088	19.205296	4
0	19284	19432	858	9	0	1	436	174	157	114	5.425762	0.000088	19.189613	3
0	19150	19282	809	8	0	1	411	151	159	109	5.092616	0.000088	19.148621	2
0	19150	19283	809	8	0	1	412	151	159	110	5.092616	0.000088	19.148621	3
0	19271	19293	628	7	0	1	420	159	158	110	4.674664	0.000088	19.151005	12
0	19061	19297	628	7	0	1	418	166	151	108	4.674664	0.000088	19.152634	2
0	21821	21838	628	7	0	1	459	176	164	126	4.674664	0.000088	19.754251	3
0	19282	19304	809	8	0	1	415	154	159	110	5.092616	0.000088	19.153534	2
0	18950	19309	628	7	0	1	411	151	154	113	4.674664	0.000088	19.154673	4
0	19029	19329	789	8	0	1	397	150	150	105	5.121121	0.000088	19.160170	6
0	18770	19315	725	9	0	1	410	154	148	117	5.123222	0.000088	19.157705	4
0	20309	20600	358	8	0	1	445	175	161	117	3.365728	0.000088	19.478949	2
0	18814	19925	358	8	0	1	442	170	163	117	3.365728	0.000088	19.306236	1
0	19240	19333	358	8	0	1	441	174	151	124	3.365728	0.000088	19.161074	3
0	19418	19558	644	9	0	1	449	182	168	108	3.461696	0.000088	19.216934	1
0	22620	22745	1029	10	0	1	420	162	157	111	4.015720	0.000088	19.949787	2
0	19334	19343	799	10	0	1	449	163	168	128	5.409605	0.000088	19.164272	1
0	19389	20005	628	7	0	1	444	179	164	108	4.674664	0.000088	19.325016	4
0	20012	20040	789	8	0	1	417	161	155	109	5.121121	0.000088	19.332659	3
0	19304	19353	809	8	0	1	419	155	161	111	5.092616	0.000088	19.166744	2
0	19194	19404	628	7	0	1	433	168	156	116	4.674664	0.000088	19.180847	17
0	19742	19803	830	8	0	1	464	163	172	137	5.212936	0.000088	19.272135	25
0	19285	19365	855	9	0	1	435	175	156	113	5.668297	0.000088	19.170778	4
0	18396	19367	628	7	0	1	408	152	153	110	4.674664	0.000088	19.171682	2
0	20005	21830	628	7	0	1	451	180	166	112	4.674664	0.000088	19.753139	2
0	22150	22233	930	13	0	1	545	220	193	145	5.234832	0.000088	19.837801	2
0	19984	20068	883	13	0	1	521	212	180	142	5.272857	0.000088	19.339497	7
0	18787	19379	628	7	0	1	419	156	153	117	4.674664	0.000088	19.174427	14
0	19166	19383	628	7	0	1	402	161	144	104	4.674664	0.000088	19.175594	3
0	18871	19389	628	7	0	1	440	177	162	108	4.674664	0.000088	19.176691	8
0	19383	19391	628	7	0	1	411	162	146	110	4.674664	0.000088	19.176729	3
1	21125	21429	770	8	0	0	420	156	155	117	4.698270	0.000088	19.663366	1
0	19696	19723	731	12	0	1	506	204	176	138	5.147478	0.000088	19.254568	8
0	19918	21237	954	8	0	1	422	174	151	105	4.783589	0.000088	19.621618	7
0	19450	19833	628	7	0	1	425	158	157	117	4.674664	0.000088	19.281506	1
0	20677	21616	884	8	0	1	427	175	156	104	4.687037	0.000088	19.705605	1
0	19454	19480	860	9	0	1	416	152	156	117	5.601796	0.000088	19.199280	2
0	19391	19425	628	7	0	1	416	164	149	110	4.674664	0.000088	19.185986	3
0	17371	19427	730	7	0	1	397	148	166	90	2.996694	0.000088	19.186152	4
0	19051	19729	358	8	0	1	515	205	178	140	3.365728	0.000088	19.256645	1
0	19365	20244	855	9	0	1	438	177	156	114	5.668297	0.000088	19.387234	4
0	18776	19439	633	9	0	1	453	178	168	116	3.761056	0.000088	19.190365	3
0	17977	19443	628	7	0	1	405	159	149	104	4.674664	0.000088	19.190475	4
0	19572	19779	509	5	0	1	410	154	147	114	2.823879	0.000088	19.265011	1
0	19664	20323	901	10	0	1	469	184	174	121	3.807865	0.000088	19.407541	1
0	18999	19455	713	8	0	1	416	154	151	119	5.445080	0.000088	19.194256	1
1	20369	20586	883	13	0	0	538	219	183	149	5.272857	0.000088	19.473389	1
0	18383	19461	775	7	0	1	393	153	154	93	3.180935	0.000088	19.195850	7
0	17955	19463	692	10	0	1	462	181	164	127	3.501280	0.000088	19.196009	7
0	22064	22370	883	13	0	1	557	227	189	154	5.272857	0.000088	19.869583	1
0	19974	20030	628	7	0	1	431	164	156	118	4.674664	0.000088	19.329601	4
0	21034	21720	628	7	0	1	484	193	180	118	4.674664	0.000088	19.729435	1
0	21154	21931	861	10	0	1	439	160	167	122	5.671650	0.000088	19.770849	4
0	19454	19481	861	10	0	1	420	154	158	118	5.671650	0.000088	19.199280	4
0	19211	19693	628	7	0	1	438	178	152	115	4.674664	0.000088	19.247374	6
0	19307	19491	628	7	0	1	410	153	149	115	4.674664	0.000088	19.200613	3
0	20404	20466	628	7	0	1	439	168	157	121	4.674664	0.000088	19.449862	4
0	19771	19847	883	13	0	1	512	208	179	138	5.272857	0.000088	19.283455	7
0	19012	19502	628	7	0	1	405	154	146	112	4.674664	0.000088	19.203903	11
0	21120	21504	930	13	0	1	529	213	185	144	5.234832	0.000088	19.680004	3
1	21132	21137	628	7	0	0	455	183	163	116	4.674664	0.000088	19.599224	1
0	18989	19513	358	8	0	1	432	176	143	121	3.365728	0.000088	19.205406	1
0	21664	22275	628	7	0	1	439	162	161	123	4.674664	0.000088	19.846802	3
0	22252	22583	628	7	0	1	454	173	165	123	4.674664	0.000088	19.913475	2
0	20351	20622	628	7	0	1	446	167	162	124	4.674664	0.000088	19.481871	1
0	19219	19524	805	10	0	1	436	178	155	113	3.520433	0.000088	19.207897	21
1	22515	22531	713	8	0	0	446	166	169	119	5.445080	0.000088	19.903225	1
0	18697	19538	754	9	0	1	420	170	142	117	3.716587	0.000088	19.210073	2
0	20253	20482	789	8	0	1	429	165	158	114	5.121121	0.000088	19.451744	1
0	18697	19539	754	9	0	1	422	169	144	118	3.716587	0.000088	19.210073	4
0	19491	19761	628	7	0	1	413	153	150	117	4.674664	0.000088	19.262257	3
0	18241	19553	801	8	0	1	358	158	123	85	2.839136	0.000088	19.215075	2
0	20243	20412	713	8	0	1	428	160	161	115	5.445080	0.000088	19.434771	5
0	19410	19561	799	10	0	1	443	161	169	123	5.409605	0.000088	19.217497	7
0	19041	19563	840	12	0	1	421	165	154	114	3.728797	0.000088	19.217535	4
1	21450	22241	628	7	0	0	443	160	166	124	4.674664	0.000088	19.838930	1
1	21142	22765	790	10	0	0	441	185	159	107	3.919246	0.000088	19.955725	1
0	20859	21498	926	9	0	1	438	168	156	123	4.894081	0.000088	19.676943	2
0	19481	20504	861	10	0	1	423	157	158	118	5.671650	0.000088	19.455868	4
0	19461	19579	775	7	0	1	394	153	155	93	3.180935	0.000088	19.220526	6
0	20159	20516	809	8	0	1	420	156	159	113	5.092616	0.000088	19.459620	3
0	19333	20538	358	8	0	1	446	175	153	126	3.365728	0.000088	19.462069	3
0	22339	22471	799	10	0	1	478	177	180	131	5.409605	0.000088	19.889431	1
0	19510	19595	799	10	0	1	447	157	166	134	5.409605	0.000088	19.224464	4
0	21831	22239	628	7	0	1	453	180	167	113	4.674664	0.000088	19.838634	2
0	19432	19601	858	9	0	1	438	175	157	115	5.425762	0.000088	19.225407	3
0	18805	19603	713	8	0	1	413	155	155	111	5.445080	0.000088	19.226368	5
0	18839	19648	872	8	0	1	434	180	159	103	5.032821	0.000088	19.237864	8
0	19370	19615	725	9	0	1	425	157	154	123	5.123222	0.000088	19.228750	4
1	20482	20797	789	8	0	0	436	166	160	118	5.121121	0.000088	19.519707	1
0	19654	20246	633	9	0	1	469	183	178	117	3.761056	0.000088	19.388496	2
0	19579	19623	775	7	0	1	399	154	156	96	3.180935	0.000088	19.230619	6
0	19539	19625	754	9	0	1	427	170	146	120	3.716587	0.000088	19.230795	4
1	22567	22877	628	7	0	0	459	185	164	117	4.674664	0.000088	19.976650	1
0	21012	21081	628	7	0	1	411	162	147	109	4.674664	0.000088	19.582548	1
0	19379	19635	628	7	0	1	422	158	154	117	4.674664	0.000088	19.233158	14
0	21057	21143	849	9	0	1	433	174	152	116	3.747409	0.000088	19.601091	2
0	19170	19647	358	8	0	1	432	171	156	113	3.365728	0.000088	19.237307	2
0	20154	20252	789	8	0	1	420	158	158	112	5.121121	0.000088	19.389898	5
0	19408	19653	628	7	0	1	429	163	160	113	4.674664	0.000088	19.239046	12
